Player,Season,GAME ID,Date,Player ID,Team,Opponent,Started,Home/Away,Minutes,Usage Rate,Days Rest,Draftkings Position,FANDUEL Position,Yahoo Position,Draftkings Salary,Fanduel Salary,Yahoo Salary,Draftkings Fantasy Points Scored,Fanduel Fantasy Points Scored,Yahoo Points Scored
Trey Burke,NBA 2016-2017 Regular Season,0021600856,02/24/2017,203504,Washington,Philadelphia,N,R,9.65,23.66,7,PG,PG,PG,3000,3500,10,6.5,5.5,6
Jason Smith,NBA 2016-2017 Regular Season,0021600856,02/24/2017,201160,Washington,Philadelphia,N,R,3.98,9.76,7,PF/C,PF,PF,3000,3500,10,5.25,5.2,5.2
Robert Covington,NBA 2016-2017 Regular Season,0021600856,02/24/2017,203496,Philadelphia,Washington,Y,H,39.03,18.02,8,SF/PF,SF,SF,6300,6600,25,54.25,48.7,51.2
Dario Saric,NBA 2016-2017 Regular Season,0021600856,02/24/2017,203967,Philadelphia,Washington,Y,H,32.87,26.62,8,SF/PF,PF,SF,6400,6200,17,42.25,39.2,39.2
Jahlil Okafor,NBA 2016-2017 Regular Season,0021600856,02/24/2017,1626143,Philadelphia,Washington,Y,H,21.52,24.24,8,C,C,C,5200,4500,10,15,13.4,13.4
Gerald Henderson,NBA 2016-2017 Regular Season,0021600856,02/24/2017,201945,Philadelphia,Washington,Y,H,31.18,24.75,8,SG,SG,SG,3400,3600,10,27.25,25,26.5
T.J. McConnell,NBA 2016-2017 Regular Season,0021600856,02/24/2017,204456,Philadelphia,Washington,Y,H,30.08,17.68,8,PG,PG,PG,5500,6000,16,31.5,29.8,29.8
Richaun Holmes,NBA 2016-2017 Regular Season,0021600856,02/24/2017,1626158,Philadelphia,Washington,N,H,26.00,14.42,10,PF,PF,PF,4400,3500,10,41.5,39.5,39.5
Sergio Rodriguez,NBA 2016-2017 Regular Season,0021600856,02/24/2017,200771,Philadelphia,Washington,N,H,17.92,18.60,8,PG,PG,PG,3300,3500,10,16,15.4,15.4
Nik Stauskas,NBA 2016-2017 Regular Season,0021600856,02/24/2017,203917,Philadelphia,Washington,N,H,23.65,15.43,8,SG,SG,SG,3900,4100,10,18.75,18.1,18.6
Timothe Luwawu-Cabarrot,NBA 2016-2017 Regular Season,0021600856,02/24/2017,1627789,Philadelphia,Washington,N,H,17.75,18.22,8,SG,SG,SF,3000,3500,10,9.5,7.5,8
Chandler Parsons,NBA 2016-2017 Regular Season,0021600857,02/24/2017,202718,Memphis,Indiana,Y,R,19.35,16.52,8,SF/PF,SF,SF,3500,3500,10,6.25,5.7,5.7
JaMychal Green,NBA 2016-2017 Regular Season,0021600857,02/24/2017,203210,Memphis,Indiana,Y,R,32.18,12.60,8,PF,PF,PF,4000,4200,12,18.25,16.9,17.4
Marc Gasol,NBA 2016-2017 Regular Season,0021600857,02/24/2017,201188,Memphis,Indiana,Y,R,31.97,24.11,8,C,C,C,7700,8500,34,24.5,23.8,23.8
Tony Allen,NBA 2016-2017 Regular Season,0021600857,02/24/2017,2754,Memphis,Indiana,Y,R,25.48,23.30,8,SG,SG,SG,4200,4400,10,31.25,28.4,28.9
Mike Conley,NBA 2016-2017 Regular Season,0021600857,02/24/2017,201144,Memphis,Indiana,Y,R,32.12,16.72,8,PG,PG,PG,7500,7500,33,26.25,25.5,25.5
Vince Carter,NBA 2016-2017 Regular Season,0021600857,02/24/2017,1713,Memphis,Indiana,N,R,23.53,17.00,8,SG/SF,SF,SG,3700,3500,10,22.25,20.6,21.6
Zach Randolph,NBA 2016-2017 Regular Season,0021600857,02/24/2017,2216,Memphis,Indiana,N,R,25.85,28.62,8,PF/C,PF,PF,5300,6000,22,22.5,21.6,21.6
Toney Douglas,NBA 2016-2017 Regular Season,0021600857,02/24/2017,201962,Memphis,Indiana,N,R,18.03,17.73,8,PG,PG,PG,3000,3700,10,14.75,14.7,14.7
James Ennis III,NBA 2016-2017 Regular Season,0021600857,02/24/2017,203516,Memphis,Indiana,N,R,9.80,4.66,8,SF,SF,SF,3400,3500,10,2.5,2.4,2.4
Troy Daniels,NBA 2016-2017 Regular Season,0021600857,02/24/2017,203584,Memphis,Indiana,N,R,14.75,36.78,8,SG,SG,SG,3000,3500,10,23.5,21,23
Deyonta Davis,NBA 2016-2017 Regular Season,0021600857,02/24/2017,1627738,Memphis,Indiana,N,R,3.47,11.58,22,PF,PF,PF,3000,3500,10,4.25,4.2,4.2
Andrew Harrison,NBA 2016-2017 Regular Season,0021600857,02/24/2017,1626150,Memphis,Indiana,N,R,3.47,24.74,13,PG,PG,PG,3500,3500,10,5.5,5,5.5
Paul George,NBA 2016-2017 Regular Season,0021600857,02/24/2017,202331,Indiana,Memphis,Y,H,33.93,24.16,7,SF,SF,SF,7900,8100,37,26.75,23.8,24.3
Thaddeus Young,NBA 2016-2017 Regular Season,0021600857,02/24/2017,201152,Indiana,Memphis,Y,H,25.68,13.24,20,PF,PF,PF,5200,5700,23,21.75,21.5,21.5
Myles Turner,NBA 2016-2017 Regular Season,0021600857,02/24/2017,1626167,Indiana,Memphis,Y,H,33.98,11.43,7,C,C,C,5500,6400,22,32,31.2,31.2
CJ Miles,NBA 2016-2017 Regular Season,0021600857,02/24/2017,101139,Indiana,Memphis,Y,H,21.87,24.42,7,SG/SF,SF,SF,3600,3600,10,33.5,30.3,32.8
Jeff Teague,NBA 2016-2017 Regular Season,0021600857,02/24/2017,201952,Indiana,Memphis,Y,H,30.80,20.81,7,PG,PG,PG,7000,6900,34,30.5,26.8,27.3
Monta Ellis,NBA 2016-2017 Regular Season,0021600857,02/24/2017,101145,Indiana,Memphis,N,H,24.40,23.88,7,SG,SG,SG,4000,4000,11,21.75,19.7,20.7
Lavoy Allen,NBA 2016-2017 Regular Season,0021600857,02/24/2017,202730,Indiana,Memphis,N,H,21.05,13.84,12,PF,PF,PF,3200,3700,10,27.5,25,25
Glenn Robinson III,NBA 2016-2017 Regular Season,0021600857,02/24/2017,203922,Indiana,Memphis,N,H,14.07,20.71,7,SG/SF,SF,SG,3000,3600,10,9.75,8.1,8.6
Rodney Stuckey,NBA 2016-2017 Regular Season,0021600857,02/24/2017,201155,Indiana,Memphis,N,H,15.47,30.64,7,PG,SG,PG,3000,3500,10,14.25,13.1,13.6
Rakeem Christmas,NBA 2016-2017 Regular Season,0021600857,02/24/2017,1626176,Indiana,Memphis,N,H,13.55,14.34,8,PF,C,C,3000,3500,10,11.75,11,11
Kevin Seraphin,NBA 2016-2017 Regular Season,0021600857,02/24/2017,202338,Indiana,Memphis,N,H,1.73,56.14,7,PF/C,PF,PF,3800,3500,10,0,0,0
Joe Young,NBA 2016-2017 Regular Season,0021600857,02/24/2017,1626202,Indiana,Memphis,N,H,1.73,28.07,8,SG,SG,SG,3000,3500,10,0,0,0
Aaron Brooks,NBA 2016-2017 Regular Season,0021600857,02/24/2017,201166,Indiana,Memphis,N,H,1.73,56.14,8,PG,PG,PG,3000,3500,10,0,0,0
Jae Crowder,NBA 2016-2017 Regular Season,0021600858,02/24/2017,203109,Boston,Toronto,Y,R,30.97,21.61,7,SF,SF,SF,5400,5800,23,27.5,25.3,27.3
Amir Johnson,NBA 2016-2017 Regular Season,0021600858,02/24/2017,101161,Boston,Toronto,Y,R,19.33,12.58,7,PF/C,PF,PF,3600,3600,10,14,12.7,12.7
Al Horford,NBA 2016-2017 Regular Season,0021600858,02/24/2017,201143,Boston,Toronto,Y,R,29.73,12.89,7,C,C,C,6400,6300,27,16.75,15.5,15.5
Jaylen Brown,NBA 2016-2017 Regular Season,0021600858,02/24/2017,1627759,Boston,Toronto,Y,R,27.70,16.58,12,SG/SF,SF,SG,3800,3600,10,20.5,19,20
Isaiah Thomas,NBA 2016-2017 Regular Season,0021600858,02/24/2017,202738,Boston,Toronto,Y,R,35.13,31.35,7,PG,PG,PG,9000,9800,48,31.25,28.1,29.6
Kelly Olynyk,NBA 2016-2017 Regular Season,0021600858,02/24/2017,203482,Boston,Toronto,N,R,16.15,14.70,7,PF/C,C,C,5000,4900,11,9.75,9,9
Marcus Smart,NBA 2016-2017 Regular Season,0021600858,02/24/2017,203935,Boston,Toronto,N,R,32.43,27.12,7,PG/SG,SG,PG,5800,6100,18,31.75,31,31.5
Terry Rozier,NBA 2016-2017 Regular Season,0021600858,02/24/2017,1626179,Boston,Toronto,N,R,16.73,20.35,7,PG,PG,PG,3000,3600,10,10.5,9.9,9.9
James Young,NBA 2016-2017 Regular Season,0021600858,02/24/2017,203923,Boston,Toronto,N,R,12.05,20.18,7,SG,SF,SG,3000,3500,10,10.25,9.2,9.7
Jonas Jerebko,NBA 2016-2017 Regular Season,0021600858,02/24/2017,201973,Boston,Toronto,N,R,19.40,12.54,7,PF,PF,PF,3000,3500,10,12.75,12,12.5
Jordan Mickey,NBA 2016-2017 Regular Season,0021600858,02/24/2017,1626175,Boston,Toronto,N,R,0.18,0.00,10,PF,PF,PF,3000,3500,10,0,0,0
Demetrius Jackson,NBA 2016-2017 Regular Season,0021600858,02/24/2017,1627743,Boston,Toronto,N,R,0.18,0.00,78,PG,PG,PG,3000,3500,10,0,0,0
DeMarre Carroll,NBA 2016-2017 Regular Season,0021600858,02/24/2017,201960,Toronto,Boston,Y,H,27.75,8.21,8,SF,SF,SF,4700,4400,12,15,14.3,14.8
Serge Ibaka,NBA 2016-2017 Regular Season,0021600858,02/24/2017,201586,Toronto,Boston,Y,H,36.02,18.16,10,PF,PF,PF,6000,5900,27,27.25,25.4,25.9
Jonas Valanciunas,NBA 2016-2017 Regular Season,0021600858,02/24/2017,202685,Toronto,Boston,Y,H,17.80,13.96,8,C,C,C,5200,5800,18,16.5,16.2,16.2
DeMar DeRozan,NBA 2016-2017 Regular Season,0021600858,02/24/2017,201942,Toronto,Boston,Y,H,37.13,45.64,8,SG,SG,SG,7800,8100,40,55.75,53.5,54
Cory Joseph,NBA 2016-2017 Regular Season,0021600858,02/24/2017,202709,Toronto,Boston,Y,H,36.38,17.82,8,PG/SG,PG,PG,3200,3500,10,26.75,26.2,26.2
Lucas Nogueira,NBA 2016-2017 Regular Season,0021600858,02/24/2017,203512,Toronto,Boston,N,H,11.08,4.22,8,PF/C,C,C,3400,3600,10,2.75,2.2,2.2
Delon Wright,NBA 2016-2017 Regular Season,0021600858,02/24/2017,1626153,Toronto,Boston,N,H,11.62,20.10,8,PG,PG,PG,3000,3600,10,4.75,4.7,4.7
Patrick Patterson,NBA 2016-2017 Regular Season,0021600858,02/24/2017,202335,Toronto,Boston,N,H,16.57,22.21,20,PF,PF,PF,3300,3600,10,15,13.9,14.4
PJ Tucker,NBA 2016-2017 Regular Season,0021600858,02/24/2017,200782,Toronto,Boston,N,H,29.15,12.24,8,SF/PF,SF,SF,4400,4600,12,29.5,28.5,29
Norman Powell,NBA 2016-2017 Regular Season,0021600858,02/24/2017,1626181,Toronto,Boston,N,H,16.50,19.48,8,SG/SF,SG,SG,4200,4100,11,7.5,6.8,6.8
TJ Warren,NBA 2016-2017 Regular Season,0021600859,02/24/2017,203933,Phoenix,Chicago,Y,R,37.98,18.16,8,SF/PF,SF,SF,4600,5000,15,33.5,32.6,32.6
Marquese Chriss,NBA 2016-2017 Regular Season,0021600859,02/24/2017,1627737,Phoenix,Chicago,Y,R,33.25,18.71,8,PF,PF,PF,4000,4000,10,36.25,33.4,34.4
Alex Len,NBA 2016-2017 Regular Season,0021600859,02/24/2017,203458,Phoenix,Chicago,Y,R,34.65,12.39,8,C,PF,C,3800,3900,11,16.75,14.9,14.9
Devin Booker,NBA 2016-2017 Regular Season,0021600859,02/24/2017,1626164,Phoenix,Chicago,Y,R,40.68,30.46,8,SG,SG,SG,6700,6600,28,36.75,33.6,34.6
Eric Bledsoe,NBA 2016-2017 Regular Season,0021600859,02/24/2017,202339,Phoenix,Chicago,Y,R,40.00,23.02,8,PG,PG,PG,8500,9000,39,41.75,37.9,38.9
Tyler Ulis,NBA 2016-2017 Regular Season,0021600859,02/24/2017,1627755,Phoenix,Chicago,N,R,13.00,16.71,8,PG,PG,PG,3000,3500,10,16,15.4,15.4
Alan Williams,NBA 2016-2017 Regular Season,0021600859,02/24/2017,1626210,Phoenix,Chicago,N,R,14.87,28.86,8,C,C,C,3600,3500,10,21.25,21.1,21.1
Jared Dudley,NBA 2016-2017 Regular Season,0021600859,02/24/2017,201162,Phoenix,Chicago,N,R,20.38,8.53,8,SF,PF,SF,3000,3500,10,6.25,5.7,6.2
"Derrick Jones, Jr.",NBA 2016-2017 Regular Season,0021600859,02/24/2017,1627884,Phoenix,Chicago,N,R,14.18,18.01,8,SF,SF,SF,3000,3500,10,11,10.4,10.4
Leandro Barbosa,NBA 2016-2017 Regular Season,0021600859,02/24/2017,2571,Phoenix,Chicago,N,R,16.00,20.20,8,SG,SG,SG,3000,3500,10,18.75,18.1,18.6
Jimmy Butler,NBA 2016-2017 Regular Season,0021600859,02/24/2017,202710,Chicago,Phoenix,Y,H,43.23,26.41,7,SG/SF,SF,SF,9400,9300,44,46.25,44.1,44.6
Bobby Portis,NBA 2016-2017 Regular Season,0021600859,02/24/2017,1626171,Chicago,Phoenix,Y,H,16.18,23.84,7,PF,PF,PF,5000,4200,10,19.75,18.9,19.4
Robin Lopez,NBA 2016-2017 Regular Season,0021600859,02/24/2017,201577,Chicago,Phoenix,Y,H,36.15,19.35,7,C,C,C,4700,4900,11,28.5,28.2,28.2
Dwyane Wade,NBA 2016-2017 Regular Season,0021600859,02/24/2017,2548,Chicago,Phoenix,Y,H,32.50,29.70,13,SG,SG,SG,7200,7900,29,39.5,38.3,38.3
Michael Carter-Williams,NBA 2016-2017 Regular Season,0021600859,02/24/2017,203487,Chicago,Phoenix,Y,H,7.75,33.18,7,PG,PG,PG,5500,4500,13,3,2.5,2.5
Denzel Valentine,NBA 2016-2017 Regular Season,0021600859,02/24/2017,1627756,Chicago,Phoenix,N,H,34.43,13.69,7,SF,SG,SF,3000,3500,10,36.25,32.5,35
Rajon Rondo,NBA 2016-2017 Regular Season,0021600859,02/24/2017,200765,Chicago,Phoenix,N,H,28.53,9.01,7,PG,PG,PG,4500,4700,11,32,31.3,31.3
Nikola Mirotic,NBA 2016-2017 Regular Season,0021600859,02/24/2017,202703,Chicago,Phoenix,N,H,36.82,18.72,13,PF,PF,PF,4100,4000,10,33.5,29.6,31.6
Cristiano Felicio,NBA 2016-2017 Regular Season,0021600859,02/24/2017,1626245,Chicago,Phoenix,N,H,16.85,12.41,7,C,C,C,3600,3500,10,12.5,12.2,12.2
Jerian Grant,NBA 2016-2017 Regular Season,0021600859,02/24/2017,1626170,Chicago,Phoenix,N,H,12.53,17.79,7,PG,PG,PG,3500,3500,10,16.75,16.1,16.6
Gordon Hayward,NBA 2016-2017 Regular Season,0021600860,02/24/2017,202330,Utah,Milwaukee,Y,R,34.18,29.25,8,SF,SF,SF,7300,7800,35,38.75,37.6,38.1
Derrick Favors,NBA 2016-2017 Regular Season,0021600860,02/24/2017,202324,Utah,Milwaukee,Y,R,26.00,29.99,8,PF/C,PF,PF,5000,4800,15,33.75,32.4,32.4
Rudy Gobert,NBA 2016-2017 Regular Season,0021600860,02/24/2017,203497,Utah,Milwaukee,Y,R,33.30,20.05,8,C,C,C,7100,7600,30,43.5,39.2,39.2
Rodney Hood,NBA 2016-2017 Regular Season,0021600860,02/24/2017,203918,Utah,Milwaukee,Y,R,21.42,22.14,22,SG,SG,SG,4000,4200,14,9,7.9,8.4
George Hill,NBA 2016-2017 Regular Season,0021600860,02/24/2017,201588,Utah,Milwaukee,Y,R,34.02,17.46,8,PG,PG,PG,6100,5900,25,29.75,26.7,28.2
Joe Johnson,NBA 2016-2017 Regular Season,0021600860,02/24/2017,2207,Utah,Milwaukee,N,R,27.07,10.30,8,SF,SF,SF,3400,3700,10,11.5,10.9,10.9
Dante Exum,NBA 2016-2017 Regular Season,0021600860,02/24/2017,203957,Utah,Milwaukee,N,R,15.95,24.38,8,PG,PG,PG,3000,3600,10,22.25,21.1,21.6
Joe Ingles,NBA 2016-2017 Regular Season,0021600860,02/24/2017,204060,Utah,Milwaukee,N,R,25.83,14.69,8,SG/SF,SF,SG,4200,3900,10,23.25,21.9,22.9
Alec Burks,NBA 2016-2017 Regular Season,0021600860,02/24/2017,202692,Utah,Milwaukee,N,R,12.60,7.53,8,PG/SG,SG,PG,3100,3500,10,5,5,5
Boris Diaw,NBA 2016-2017 Regular Season,0021600860,02/24/2017,2564,Utah,Milwaukee,N,R,9.63,14.78,8,PF/C,PF,C,3000,3500,10,2.5,2,2
Giannis Antetokounmpo,NBA 2016-2017 Regular Season,0021600860,02/24/2017,203507,Milwaukee,Utah,Y,H,34.45,39.16,8,PG/SF,SG,PG,9600,10400,53,62,55.9,56.9
Michael Beasley,NBA 2016-2017 Regular Season,0021600860,02/24/2017,201563,Milwaukee,Utah,Y,H,32.05,27.79,8,SF/PF,SF,PF,4900,5400,14,29,28.2,28.2
Thon Maker,NBA 2016-2017 Regular Season,0021600860,02/24/2017,1627748,Milwaukee,Utah,Y,H,13.58,6.95,8,PF/C,PF,C,3300,3500,10,6,5.4,5.9
Tony Snell,NBA 2016-2017 Regular Season,0021600860,02/24/2017,203503,Milwaukee,Utah,Y,H,28.42,3.32,8,SF,SF,SF,3300,4100,10,0,0,0
Matthew Dellavedova,NBA 2016-2017 Regular Season,0021600860,02/24/2017,203521,Milwaukee,Utah,Y,H,27.27,16.33,8,PG/SG,PG,SG,3500,3800,10,13.75,12.2,12.2
Greg Monroe,NBA 2016-2017 Regular Season,0021600860,02/24/2017,202328,Milwaukee,Utah,N,H,21.45,23.93,8,C,C,C,5500,6700,18,18,16.6,16.6
Khris Middleton,NBA 2016-2017 Regular Season,0021600860,02/24/2017,203114,Milwaukee,Utah,N,H,24.25,20.93,8,SF,SG,SF,4400,4600,17,13.25,12.6,13.1
Malcolm Brogdon,NBA 2016-2017 Regular Season,0021600860,02/24/2017,1627763,Milwaukee,Utah,N,H,22.40,17.52,8,PG/SG,PG,SG,4200,5000,14,15.25,14.2,14.7
Rashad Vaughn,NBA 2016-2017 Regular Season,0021600860,02/24/2017,1626173,Milwaukee,Utah,N,H,3.20,0.00,8,SG,SG,SG,3000,3500,10,0,0,0
Jason Terry,NBA 2016-2017 Regular Season,0021600860,02/24/2017,1891,Milwaukee,Utah,N,H,19.97,16.25,10,SG,PG,SG,3000,3500,10,7,5,6
John Henson,NBA 2016-2017 Regular Season,0021600860,02/24/2017,203089,Milwaukee,Utah,N,H,12.97,14.55,13,C,C,C,3700,3700,10,6.5,6.4,6.4
Brandon Ingram,NBA 2016-2017 Regular Season,0021600861,02/24/2017,1627742,LA Lakers,Oklahoma City,Y,R,38.63,15.72,8,SF,SF,SF,4000,3600,11,25.25,24,24.5
Julius Randle,NBA 2016-2017 Regular Season,0021600861,02/24/2017,203944,LA Lakers,Oklahoma City,Y,R,28.70,19.32,8,PF,PF,PF,6000,5700,24,34.25,31.7,31.7
Tarik Black,NBA 2016-2017 Regular Season,0021600861,02/24/2017,204028,LA Lakers,Oklahoma City,Y,R,13.35,5.98,8,PF/C,C,C,3700,3800,10,4.75,4.2,4.2
Nick Young,NBA 2016-2017 Regular Season,0021600861,02/24/2017,201156,LA Lakers,Oklahoma City,Y,R,20.47,17.56,8,SG,SG,SG,4600,4300,12,13.75,13,13.5
D'Angelo Russell,NBA 2016-2017 Regular Season,0021600861,02/24/2017,1626156,LA Lakers,Oklahoma City,Y,R,35.57,35.18,8,PG,PG,PG,6600,5700,24,50.5,46.8,48.3
Ivica Zubac,NBA 2016-2017 Regular Season,0021600861,02/24/2017,1627826,LA Lakers,Oklahoma City,N,R,26.82,16.21,8,C,C,C,3600,3600,10,27.5,26.7,26.7
Larry Nance Jr.,NBA 2016-2017 Regular Season,0021600861,02/24/2017,1626204,LA Lakers,Oklahoma City,N,R,25.45,9.42,8,PF,PF,PF,3900,4300,10,31,29.4,29.4
Jordan Clarkson,NBA 2016-2017 Regular Season,0021600861,02/24/2017,203903,LA Lakers,Oklahoma City,N,R,29.22,28.55,8,PG/SG,PG,PG,4800,4400,10,35.25,32.5,33.5
Luol Deng,NBA 2016-2017 Regular Season,0021600861,02/24/2017,2736,LA Lakers,Oklahoma City,N,R,17.80,20.20,8,SF,SF,SF,3200,3500,10,11.5,11.4,11.4
Corey Brewer,NBA 2016-2017 Regular Season,0021600861,02/24/2017,201147,LA Lakers,Oklahoma City,N,R,4.00,19.97,8,SF,SF,#N/A,3000,4000,#N/A,2,2,2
Andre Roberson,NBA 2016-2017 Regular Season,0021600861,02/24/2017,203460,Oklahoma City,LA Lakers,Y,H,29.38,15.98,8,SF,SF,SF,3900,4300,10,31.75,28.9,30.4
Domantas Sabonis,NBA 2016-2017 Regular Season,0021600861,02/24/2017,1627734,Oklahoma City,LA Lakers,Y,H,23.43,12.55,8,PF,PF,PF,3200,3600,10,20.25,19.6,20.1
Steven Adams,NBA 2016-2017 Regular Season,0021600861,02/24/2017,203500,Oklahoma City,LA Lakers,Y,H,31.25,17.55,8,C,C,C,6400,6000,21,45,43,43
Alex Abrines,NBA 2016-2017 Regular Season,0021600861,02/24/2017,203518,Oklahoma City,LA Lakers,Y,H,29.20,17.59,8,SG/SF,SG,SG,3000,3500,10,25.25,22.6,25.1
Russell Westbrook,NBA 2016-2017 Regular Season,0021600861,02/24/2017,201566,Oklahoma City,LA Lakers,Y,H,35.27,31.32,8,PG,PG,PG,13000,12700,62,73,64.1,64.6
Enes Kanter,NBA 2016-2017 Regular Season,0021600861,02/24/2017,202683,Oklahoma City,LA Lakers,N,H,18.88,33.48,28,C,PF,C,5300,6100,19,12.25,9.9,9.9
Taj Gibson,NBA 2016-2017 Regular Season,0021600861,02/24/2017,201959,Oklahoma City,LA Lakers,N,H,21.23,24.19,7,PF/C,PF,PF,5000,4700,16,20.5,20.3,20.3
Semaj Christon,NBA 2016-2017 Regular Season,0021600861,02/24/2017,203902,Oklahoma City,LA Lakers,N,H,12.73,12.42,10,PG,PG,PG,3000,3500,10,4.75,3.2,3.2
Doug McDermott,NBA 2016-2017 Regular Season,0021600861,02/24/2017,203926,Oklahoma City,LA Lakers,N,H,18.80,22.87,7,SF,SF,SF,3800,3900,10,12,10.8,10.8
Jerami Grant,NBA 2016-2017 Regular Season,0021600861,02/24/2017,203924,Oklahoma City,LA Lakers,N,H,19.82,6.86,8,SF/PF,SF,SF,3600,3900,10,13.5,13.4,13.4
Wesley Matthews,NBA 2016-2017 Regular Season,0021600862,02/24/2017,202083,Dallas,Minnesota,Y,R,36.77,13.93,8,SG/SF,SG,SF,5600,5800,22,19.75,18.5,19
Harrison Barnes,NBA 2016-2017 Regular Season,0021600862,02/24/2017,203084,Dallas,Minnesota,Y,R,37.27,26.38,8,SF/PF,SF,PF,6000,6100,26,32,29.7,30.2
Dirk Nowitzki,NBA 2016-2017 Regular Season,0021600862,02/24/2017,1717,Dallas,Minnesota,Y,R,29.35,24.06,8,C,PF,C,5500,6100,16,28.75,27.9,27.9
Seth Curry,NBA 2016-2017 Regular Season,0021600862,02/24/2017,203552,Dallas,Minnesota,Y,R,36.77,28.01,8,SG,SG,SG,4500,5400,18,35.25,31.7,33.2
Yogi Ferrell,NBA 2016-2017 Regular Season,0021600862,02/24/2017,1627812,Dallas,Minnesota,Y,R,29.98,19.54,8,PG,PG,PG,5300,5500,18,15.75,13.6,14.1
Dorian Finney-Smith,NBA 2016-2017 Regular Season,0021600862,02/24/2017,1627827,Dallas,Minnesota,N,R,15.65,9.02,8,SF,SF,SF,3000,3500,10,5.25,4.6,4.6
Salah Mejri,NBA 2016-2017 Regular Season,0021600862,02/24/2017,1626257,Dallas,Minnesota,N,R,19.37,14.29,8,C,C,C,3200,3900,10,19.25,18.4,18.4
Devin Harris,NBA 2016-2017 Regular Season,0021600862,02/24/2017,2734,Dallas,Minnesota,N,R,17.05,16.57,8,PG/SG,PG,SG,3500,3500,10,13,11.5,12.5
Dwight Powell,NBA 2016-2017 Regular Season,0021600862,02/24/2017,203939,Dallas,Minnesota,N,R,7.23,19.53,8,PF,PF,PF,3000,3500,10,4.5,4.4,4.4
Nicolas Brussino,NBA 2016-2017 Regular Season,0021600862,02/24/2017,1627852,Dallas,Minnesota,N,R,10.57,13.36,10,SG,SG,SG,3000,3600,10,2.75,2.7,2.7
Andrew Wiggins,NBA 2016-2017 Regular Season,0021600862,02/24/2017,203952,Minnesota,Dallas,Y,H,38.18,34.14,8,SF,SF,SF,7900,8700,36,42.75,39.9,40.4
Gorgui Dieng,NBA 2016-2017 Regular Season,0021600862,02/24/2017,203476,Minnesota,Dallas,Y,H,32.13,7.28,8,PF/C,PF,PF,5200,5500,19,11.75,11.6,11.6
Karl-Anthony Towns,NBA 2016-2017 Regular Season,0021600862,02/24/2017,1626157,Minnesota,Dallas,Y,H,39.38,32.03,8,PF/C,C,C,10500,10400,47,53,47.1,47.1
Brandon Rush,NBA 2016-2017 Regular Season,0021600862,02/24/2017,201575,Minnesota,Dallas,Y,H,23.30,12.34,8,SG,SG,SG,3200,3500,10,10.75,9.6,10.1
Ricky Rubio,NBA 2016-2017 Regular Season,0021600862,02/24/2017,201937,Minnesota,Dallas,Y,H,34.63,23.36,8,PG,PG,PG,6500,6700,28,46.25,43,43
Nemanja Bjelica,NBA 2016-2017 Regular Season,0021600862,02/24/2017,202357,Minnesota,Dallas,N,H,15.20,9.46,8,PF,PF,PF,3100,3700,10,10,9.4,9.4
Shabazz Muhammad,NBA 2016-2017 Regular Season,0021600862,02/24/2017,203498,Minnesota,Dallas,N,H,15.72,19.63,8,SG/SF,SF,SG,3900,3900,10,7.5,7.4,7.4
Cole Aldrich,NBA 2016-2017 Regular Season,0021600862,02/24/2017,202332,Minnesota,Dallas,N,H,3.38,0.00,9,C,C,C,3000,3500,10,1.25,1.2,1.2
Kris Dunn,NBA 2016-2017 Regular Season,0021600862,02/24/2017,1627739,Minnesota,Dallas,N,H,13.37,10.75,8,PG,PG,PG,3100,3600,10,8.25,8.2,8.2
Tyus Jones,NBA 2016-2017 Regular Season,0021600862,02/24/2017,1626145,Minnesota,Dallas,N,H,24.70,12.49,8,PG,PG,PG,3000,3500,10,20,18.4,19.9
Rodney McGruder,NBA 2016-2017 Regular Season,0021600863,02/24/2017,203585,Miami,Atlanta,Y,R,22.62,9.89,8,SF,SF,SF,3300,3800,10,17.75,16.6,17.6
Luke Babbitt,NBA 2016-2017 Regular Season,0021600863,02/24/2017,202337,Miami,Atlanta,Y,R,13.90,26.63,8,PF,SF,PF,3000,3500,10,21,18.2,20.2
Hassan Whiteside,NBA 2016-2017 Regular Season,0021600863,02/24/2017,202355,Miami,Atlanta,Y,R,24.57,18.41,8,C,C,C,8000,9000,37,22.5,21,21
Dion Waiters,NBA 2016-2017 Regular Season,0021600863,02/24/2017,203079,Miami,Atlanta,Y,R,30.70,28.13,8,SG/SF,SG,SG,6900,7300,22,40.25,36.6,37.6
Goran Dragic,NBA 2016-2017 Regular Season,0021600863,02/24/2017,201609,Miami,Atlanta,Y,R,29.23,28.42,8,PG,PG,PG,6800,7800,35,33,30.7,31.7
James Johnson,NBA 2016-2017 Regular Season,0021600863,02/24/2017,201949,Miami,Atlanta,N,R,16.33,17.33,8,PF,PF,PF,5900,6200,26,13,11.9,11.9
Tyler Johnson,NBA 2016-2017 Regular Season,0021600863,02/24/2017,204020,Miami,Atlanta,N,R,26.07,18.74,8,PG/SG,PG,PG,5000,5700,19,40.25,38.5,40
Willie Reed,NBA 2016-2017 Regular Season,0021600863,02/24/2017,203186,Miami,Atlanta,N,R,23.43,15.80,8,C,C,C,4000,3500,10,25.5,23,23
Wayne Ellington,NBA 2016-2017 Regular Season,0021600863,02/24/2017,201961,Miami,Atlanta,N,R,22.27,24.82,8,SF,SG,SG,3500,3500,10,10.75,8.2,9.7
